日期,股票代码,名称,收盘价,最高价,最低价,开盘价,成交量,成交金额
2017-05-31,'399006,创业板指,1763.7292,1783.1484,1762.0766,1777.6534,1078203884,17590597723.0
2017-05-26,'399006,创业板指,1759.6318,1772.9316,1754.7718,1769.1167,982324706,16406548913.5
2017-05-25,'399006,创业板指,1777.6939,1785.6652,1745.2263,1770.6512,1132697645,17905764727.4
2017-05-24,'399006,创业板指,1776.2778,1776.4416,1730.3631,1749.1629,967360450,14804929981.1
2017-05-23,'399006,创业板指,1758.2348,1790.1068,1757.3712,1784.5317,1068020836,16358159436.3
2017-05-22,'399006,创业板指,1788.0753,1814.4069,1779.4745,1798.5646,933107136,14739938177.8
2017-05-19,'399006,创业板指,1801.0776,1815.8091,1793.0409,1812.7319,867671403,14115223022.5
2017-05-18,'399006,创业板指,1813.5065,1827.7845,1803.8599,1807.1752,1148276398,18530268212.1
2017-05-17,'399006,创业板指,1822.6389,1833.8703,1810.2144,1812.7093,1441005110,22499672048.7
2017-05-16,'399006,创业板指,1814.9405,1814.9405,1764.2851,1774.3904,1204928494,19806904622.7
2017-05-15,'399006,创业板指,1778.6359,1788.5631,1776.0081,1778.181,830869341,13694549872.0
2017-05-12,'399006,创业板指,1774.6277,1774.8989,1750.4026,1768.3047,902554889,14633242941.7
2017-05-11,'399006,创业板指,1772.4131,1772.4704,1727.5759,1761.4701,1160635781,18383035031.7
2017-05-10,'399006,创业板指,1771.3195,1815.8252,1771.3195,1801.775,1018782531,16910986613.8
2017-05-09,'399006,创业板指,1802.4908,1803.2081,1770.5945,1780.5187,955677556,15782691231.0
2017-05-08,'399006,创业板指,1788.7083,1825.7595,1788.7083,1814.1031,1055752131,17929876864.2
2017-05-05,'399006,创业板指,1818.1911,1839.6479,1818.1911,1832.6753,944532961,16190138096.6
2017-05-04,'399006,创业板指,1838.1038,1858.5578,1828.634,1838.7101,1075447522,18775046766.5
2017-05-03,'399006,创业板指,1840.4534,1854.6798,1832.5637,1848.7082,936809860,16101172040.3
2017-05-02,'399006,创业板指,1850.8493,1855.3422,1843.8263,1849.2154,895846533,16254172571.6
2017-04-28,'399006,创业板指,1850.7336,1856.4031,1834.4258,1838.7439,1028837867,17893027512.2
2017-04-27,'399006,创业板指,1842.9222,1847.9322,1794.3969,1815.1112,1464403395,24222851261.0
2017-04-26,'399006,创业板指,1820.4805,1822.1203,1811.0434,1812.8649,917656005,16757917220.7
2017-04-25,'399006,创业板指,1818.8704,1829.2631,1807.667,1809.5556,849436689,15085993092.2
2017-04-24,'399006,创业板指,1809.9113,1832.8229,1796.3576,1832.8229,880170273,15991825556.0
2017-04-21,'399006,创业板指,1839.0064,1863.5824,1836.5236,1849.2814,809853787,15883765843.3
2017-04-20,'399006,创业板指,1850.39,1856.7289,1836.4368,1843.9661,918991203,17793002118.3
2017-04-19,'399006,创业板指,1845.3821,1845.6431,1812.3899,1841.6011,1104925319,19621675387.9
2017-04-18,'399006,创业板指,1848.2027,1878.0972,1847.2027,1867.5754,895502456,16290382960.0
2017-04-17,'399006,创业板指,1868.2814,1886.6066,1862.3643,1880.7696,896846047,16132764632.0
2017-04-14,'399006,创业板指,1887.4603,1910.9919,1887.349,1910.9919,980747043,17748948892.5
2017-04-13,'399006,创业板指,1910.476,1920.2328,1896.4861,1896.4861,909602566,16904612252.1
2017-04-12,'399006,创业板指,1897.5065,1915.0171,1896.8537,1913.7833,1135036745,19991038735.5
2017-04-11,'399006,创业板指,1917.6329,1920.7756,1887.8889,1907.1043,1496242235,27188997399.6
2017-04-10,'399006,创业板指,1912.4507,1940.3007,1911.1078,1940.3007,1434523214,28429028221.6
2017-04-07,'399006,创业板指,1946.0485,1953.5694,1939.3182,1942.1073,1253915429,24369188462.5
2017-04-06,'399006,创业板指,1944.2345,1951.2259,1939.3722,1947.0853,1060731769,22483319573.5
2017-04-05,'399006,创业板指,1943.1602,1943.4332,1914.9067,1914.9067,1114945682,22990391645.9
2017-03-31,'399006,创业板指,1907.3381,1908.5267,1895.8118,1895.8118,748634417,16369764849.7
2017-03-30,'399006,创业板指,1893.7009,1926.5315,1893.2979,1924.5118,1045132166,21774421645.0
2017-03-29,'399006,创业板指,1929.1958,1948.7233,1926.603,1945.1415,879245186,18819388408.4
2017-03-28,'399006,创业板指,1944.3626,1953.2394,1940.3758,1946.3316,689333436,15400782890.7
2017-03-27,'399006,创业板指,1947.5282,1967.1053,1947.5282,1964.6249,813726475,17835435311.0
2017-03-24,'399006,创业板指,1965.1368,1966.4229,1946.121,1948.2702,901171546,18801989568.9
2017-03-23,'399006,创业板指,1948.3692,1960.3355,1930.4404,1951.8732,936195224,19885498176.7
2017-03-22,'399006,创业板指,1948.5799,1959.7149,1939.2867,1952.8002,955136189,20104594527.3
2017-03-21,'399006,创业板指,1961.0632,1961.6452,1948.8926,1953.5585,776056130,16992637086.1
2017-03-20,'399006,创业板指,1953.8158,1953.8158,1939.6474,1948.6039,868877263,18157486222.2
2017-03-17,'399006,创业板指,1949.661,1981.6898,1949.3508,1968.1533,1177127203,25445671363.7
2017-03-16,'399006,创业板指,1966.7266,1968.4346,1959.0538,1959.0538,971705121,22063309620.7
2017-03-15,'399006,创业板指,1957.8199,1964.4257,1943.6093,1951.7081,1010802745,24306415147.6
2017-03-14,'399006,创业板指,1958.023,1970.4775,1952.0972,1967.4727,1085257359,25867626687.8
2017-03-13,'399006,创业板指,1970.8788,1972.0791,1939.0316,1948.5181,1001614993,20956568675.4
2017-03-10,'399006,创业板指,1950.0077,1957.7135,1945.5732,1952.5013,784018186,17217291898.1
2017-03-09,'399006,创业板指,1953.9425,1962.6441,1948.7886,1962.6441,973805958,20556078244.6
2017-03-08,'399006,创业板指,1964.6284,1976.8506,1960.0653,1976.8506,932627630,19425947936.1
2017-03-07,'399006,创业板指,1977.8531,1977.8531,1957.2923,1967.1788,1131884375,24136319795.4
2017-03-06,'399006,创业板指,1962.7697,1962.7697,1931.6174,1931.6174,1165806640,24670755981.8
2017-03-03,'399006,创业板指,1928.289,1932.2143,1908.3179,1916.1982,817311790,18105575910.1
2017-03-02,'399006,创业板指,1920.4049,1937.9013,1919.7438,1936.0824,785170257,15923632034.4
2017-03-01,'399006,创业板指,1931.9682,1938.6777,1923.7541,1925.6964,814456083,15156819814.4
2017-02-28,'399006,创业板指,1927.1597,1931.8249,1918.3218,1926.1381,782843119,13906232211.0
2017-02-27,'399006,创业板指,1926.7715,1943.982,1923.53,1937.5595,941853528,16701310734.2
2017-02-24,'399006,创业板指,1938.4445,1939.3933,1921.2987,1925.0977,1046661929,18458150481.0
2017-02-23,'399006,创业板指,1925.9512,1925.9512,1906.8127,1919.2429,923155847,15847411178.0
2017-02-22,'399006,创业板指,1919.9732,1925.2975,1909.1226,1921.546,858211160,15747331998.6
2017-02-21,'399006,创业板指,1921.0773,1924.0278,1895.4294,1896.8595,1033603841,18198262883.7
2017-02-20,'399006,创业板指,1894.9616,1894.9616,1876.6686,1884.9915,722723309,12853998799.3
2017-02-17,'399006,创业板指,1882.8685,1904.8654,1881.0006,1896.6974,776293964,13845759359.9
2017-02-16,'399006,创业板指,1897.6297,1900.9741,1886.4068,1891.8711,681175956,12023022061.9
2017-02-15,'399006,创业板指,1892.357,1920.2861,1890.0893,1911.0366,841610336,15667307477.9
2017-02-14,'399006,创业板指,1909.3954,1918.7945,1906.4147,1914.1379,743622934,14774372140.5
2017-02-13,'399006,创业板指,1913.6805,1919.2005,1894.1471,1902.4597,864365324,15479389452.0
2017-02-10,'399006,创业板指,1904.6849,1915.4274,1900.7069,1913.2299,829937347,14306121679.2
2017-02-09,'399006,创业板指,1914.0823,1916.4051,1901.8839,1903.6743,866823339,15683398111.1
2017-02-08,'399006,创业板指,1903.6279,1903.6288,1881.1353,1887.3445,738115597,13250461607.7
2017-02-07,'399006,创业板指,1889.1337,1900.3494,1881.7305,1897.8688,632910013,11948659480.0
2017-02-06,'399006,创业板指,1900.4472,1903.3291,1874.7097,1877.1405,658149308,12228849873.1
2017-02-03,'399006,创业板指,1876.7607,1888.806,1872.6956,1886.9689,538417469,9513798092.28
2017-01-26,'399006,创业板指,1886.232,1887.6661,1872.142,1872.142,610414709,10965218696.8
2017-01-25,'399006,创业板指,1870.7028,1874.6284,1856.2168,1857.3184,567293325,10364811851.9
2017-01-24,'399006,创业板指,1861.2158,1885.9482,1859.7121,1885.2375,757695848,13535552652.8
2017-01-23,'399006,创业板指,1887.3245,1897.0991,1879.7057,1879.9739,723584616,13349919862.4
2017-01-20,'399006,创业板指,1880.7483,1892.3582,1842.6227,1844.367,989389020,19102550446.4
2017-01-19,'399006,创业板指,1844.14,1853.1109,1833.4963,1842.6612,525977826,9398836541.79
2017-01-18,'399006,创业板指,1845.7875,1862.8262,1845.5728,1860.2443,712045982,13720432933.7
2017-01-17,'399006,创业板指,1867.8683,1875.799,1805.3901,1824.0956,1068536985,20614150528.9
2017-01-16,'399006,创业板指,1830.8477,1897.8177,1783.7398,1897.4465,1183223188,22819526134.7
2017-01-13,'399006,创业板指,1899.9428,1934.4777,1899.106,1930.11,745872620,14308984456.1
2017-01-12,'399006,创业板指,1930.1447,1946.5862,1929.0482,1935.516,674484348,12676345722.7
2017-01-11,'399006,创业板指,1937.5466,1959.2967,1932.462,1947.4232,714099417,12868287469.6
2017-01-10,'399006,创业板指,1951.6773,1967.4742,1951.178,1960.0973,631858200,11965578412.2
2017-01-09,'399006,创业板指,1961.6191,1968.8697,1951.486,1962.2049,712730047,13731160508.3
2017-01-06,'399006,创业板指,1965.03,1982.3996,1963.3229,1980.8396,796877211,15261526284.8
2017-01-05,'399006,创业板指,1983.9713,1993.709,1983.8399,1990.696,766451070,14714233594.1
2017-01-04,'399006,创业板指,1991.5652,1992.7586,1959.5745,1963.024,996683958,18604577405.2
2017-01-03,'399006,创业板指,1963.255,1971.9135,1959.1393,1965.0408,732799660,13493639991.3
2016-12-30,'399006,创业板指,1962.0587,1964.7011,1952.6842,1961.218,725658528,13044957875.3
2016-12-29,'399006,创业板指,1959.2396,1971.9425,1955.6237,1956.7197,675993089,12305332768.6
2016-12-28,'399006,创业板指,1957.1545,1971.5137,1954.9565,1968.1465,600574981,10801845913.1
2016-12-27,'399006,创业板指,1968.6195,1977.3149,1968.566,1972.5056,634784942,11561837581.9
2016-12-26,'399006,创业板指,1974.0101,1974.0101,1933.5231,1959.1852,770842745,14485266323.1
2016-12-23,'399006,创业板指,1964.5412,1992.2065,1964.2321,1987.7283,719515320,12980659939.7
2016-12-22,'399006,创业板指,1986.2744,1993.0367,1978.7449,1993.0367,582006416,10748850106.5
2016-12-21,'399006,创业板指,1991.6964,1996.1026,1985.0541,1987.7578,604319907,11244138440.8
2016-12-20,'399006,创业板指,1982.2972,1989.9856,1974.9284,1981.6929,593914100,10891817336.2
2016-12-19,'399006,创业板指,1980.4102,1995.0033,1976.7696,1995.0033,629146748,11342350544.7
2016-12-16,'399006,创业板指,1998.1134,2005.2757,1972.2153,1977.8635,773146894,14556427286.9
2016-12-15,'399006,创业板指,1975.8535,1991.319,1956.5513,1957.7135,883540510,15915982533.7
2016-12-14,'399006,创业板指,1963.0796,1988.4584,1958.0382,1982.9796,841428861,15165144357.9
2016-12-13,'399006,创业板指,1985.0428,1995.3509,1961.9075,1982.0781,978401819,18317363048.8
2016-12-12,'399006,创业板指,1984.3948,2096.4009,1981.1725,2095.5835,1613922177,30841868745.5
2016-12-09,'399006,创业板指,2099.8878,2118.6277,2097.0941,2114.4469,1018268509,20514018033.5
2016-12-08,'399006,创业板指,2114.7107,2136.2591,2114.0376,2135.7919,925066462,17836729719.0
2016-12-07,'399006,创业板指,2134.9867,2134.9867,2116.541,2123.5517,829418178,15976721051.8
2016-12-06,'399006,创业板指,2122.2594,2156.6929,2121.2483,2149.7518,973374527,21205507069.2
2016-12-05,'399006,创业板指,2143.8776,2162.3037,2124.7531,2129.245,1028294634,21185629519.2
2016-12-02,'399006,创业板指,2143.4518,2186.689,2143.2102,2180.3851,1311915068,28245028718.6
2016-12-01,'399006,创业板指,2181.929,2188.0899,2175.4954,2181.7296,1215610538,26080302359.7
2016-11-30,'399006,创业板指,2183.0494,2201.555,2155.2409,2157.5386,1779166064,37118871094.9
2016-11-29,'399006,创业板指,2160.3455,2178.1888,2153.7207,2161.7752,1461753692,29566529155.5
2016-11-28,'399006,创业板指,2166.045,2175.5099,2159.731,2172.9728,1184643226,26340258785.4
2016-11-25,'399006,创业板指,2167.5276,2167.5276,2123.7381,2145.9696,1360857537,27464728322.7
2016-11-24,'399006,创业板指,2146.6265,2172.1758,2142.9491,2159.614,1054900734,23374597180.7
2016-11-23,'399006,创业板指,2165.7074,2191.2613,2163.001,2182.0981,1509667169,33921986241.5
2016-11-22,'399006,创业板指,2177.6506,2177.6506,2146.62,2156.5153,1112546213,24124977639.5
2016-11-21,'399006,创业板指,2152.6015,2162.3685,2147.049,2156.4605,847531107,18651414731.1
2016-11-18,'399006,创业板指,2157.9597,2170.7904,2155.2349,2164.7111,775654222,16998168767.6
2016-11-17,'399006,创业板指,2163.0414,2176.1219,2157.5446,2176.1219,934491055,19578863018.9
2016-11-16,'399006,创业板指,2182.467,2208.98,2182.1165,2187.5038,1570486726,33182509359.7
2016-11-15,'399006,创业板指,2179.2995,2179.2995,2152.375,2161.5726,1359122941,27942909453.6
2016-11-14,'399006,创业板指,2161.6856,2175.2535,2146.8296,2146.8296,1382394010,29480786586.9
2016-11-11,'399006,创业板指,2147.1072,2147.1072,2125.4936,2143.5815,1234007148,25956142671.2
2016-11-10,'399006,创业板指,2143.321,2149.0883,2138.9387,2143.5642,900555894,18673948495.6
2016-11-09,'399006,创业板指,2123.8444,2154.8546,2098.56,2150.623,1120803808,23141580084.5
2016-11-08,'399006,创业板指,2150.3024,2154.5708,2136.2456,2138.4536,890870112,19286162035.0
2016-11-07,'399006,创业板指,2130.3012,2145.8224,2126.952,2141.2988,929118235,20647557919.1
2016-11-04,'399006,创业板指,2145.229,2168.341,2142.41,2151.9248,1055794007,22350214614.9
2016-11-03,'399006,创业板指,2153.1848,2167.9312,2135.2842,2137.1308,1135857388,24532832063.4
2016-11-02,'399006,创业板指,2146.3988,2171.662,2145.0742,2170.8106,1110939106,24047442270.9
2016-11-01,'399006,创业板指,2176.4468,2177.8338,2159.7068,2160.3898,876477575,18739307561.3
2016-10-31,'399006,创业板指,2159.7604,2162.672,2145.5744,2158.5652,900506004,18706893578.8
2016-10-28,'399006,创业板指,2165.433,2192.9028,2165.03,2182.5596,1045118319,21630386963.4
2016-10-27,'399006,创业板指,2182.477,2184.317,2171.242,2182.905,934135326,18971283971.3
2016-10-26,'399006,创业板指,2184.493,2204.842,2179.756,2203.478,1138960594,24198699819.1
2016-10-25,'399006,创业板指,2200.207,2207.807,2196.568,2202.792,956097958,21147956085.3
2016-10-24,'399006,创业板指,2200.803,2204.357,2176.924,2184.11,1111674529,23786163031.4
2016-10-21,'399006,创业板指,2180.996,2202.487,2167.829,2196.845,1144698047,24362763033.3
2016-10-20,'399006,创业板指,2193.255,2199.064,2184.35,2187.406,964450439,20683398933.5
2016-10-19,'399006,创业板指,2184.91,2201.162,2180.468,2200.531,962204508,20473863759.7
2016-10-18,'399006,创业板指,2198.141,2198.141,2164.6,2164.6,962896282,21928619386.7
2016-10-17,'399006,创业板指,2167.862,2200.471,2160.005,2199.182,953277473,21838540737.9
2016-10-14,'399006,创业板指,2194.227,2203.873,2178.913,2203.873,908053864,21174734112.4
2016-10-13,'399006,创业板指,2208.567,2216.091,2200.524,2211.755,911384604,20055095748.2
2016-10-12,'399006,创业板指,2209.685,2216.521,2198.889,2202.363,972840597,20171285769.6
2016-10-11,'399006,创业板指,2210.861,2210.861,2201.31,2207.434,880348763,20332054062.3
2016-10-10,'399006,创业板指,2208.469,2208.469,2163.405,2165.852,1093779510,24723320620.5
2016-09-30,'399006,创业板指,2149.901,2154.4,2143.343,2144.472,564039106,12571583652.4
2016-09-29,'399006,创业板指,2146.184,2155.416,2140.978,2141.336,628502198,14484293553.5
2016-09-28,'399006,创业板指,2139.628,2143.724,2132.547,2143.724,650929239,14496126880.2
2016-09-27,'399006,创业板指,2140.803,2140.803,2112.702,2118.949,727751420,16123620355.8
2016-09-26,'399006,创业板指,2122.9,2161.764,2122.9,2154.399,867056848,18788827737.8
2016-09-23,'399006,创业板指,2156.51,2173.494,2156.036,2171.63,713909698,16221182534.4
2016-09-22,'399006,创业板指,2168.422,2178.532,2166.615,2174.298,742583094,17574379491.9
2016-09-21,'399006,创业板指,2162.131,2170.085,2157.38,2158.061,683398602,15856300611.2
2016-09-20,'399006,创业板指,2158.432,2167.641,2153.939,2164.419,622638287,14650716026.2
2016-09-19,'399006,创业板指,2165.213,2174.402,2149.372,2149.372,712270399,17570539968.0
2016-09-14,'399006,创业板指,2144.557,2156.976,2131.714,2137.396,811833849,19544662810.2
2016-09-13,'399006,创业板指,2145.868,2165.577,2139.339,2157.945,844123807,20073068156.5
2016-09-12,'399006,创业板指,2145.563,2179.982,2145.031,2163.451,1242936284,27589566279.8
2016-09-09,'399006,创业板指,2202.967,2228.537,2202.967,2223.584,1085227602,24083882326.5
2016-09-08,'399006,创业板指,2223.468,2223.468,2207.115,2211.393,952619611,21574375391.4
2016-09-07,'399006,创业板指,2212.053,2232.121,2208.833,2223.019,1209570930,26884715878.7
2016-09-06,'399006,创业板指,2222.837,2225.255,2161.925,2183.226,1299377526,29278395955.5
2016-09-05,'399006,创业板指,2182.694,2199.654,2178.094,2178.634,878613061,19799559080.1
2016-09-02,'399006,创业板指,2170.857,2187.694,2160.115,2176.391,1019471741,21793023432.4
2016-09-01,'399006,创业板指,2181.326,2201.284,2181.326,2192.94,931026374,20602369841.2
2016-08-31,'399006,创业板指,2191.758,2198.251,2175.839,2194.606,895078803,20476842468.7
2016-08-30,'399006,创业板指,2195.531,2210.397,2193.07,2197.486,919577154,20433442847.5
2016-08-29,'399006,创业板指,2193.2,2209.252,2183.811,2187.723,1061701659,23093370465.0
2016-08-26,'399006,创业板指,2189.749,2211.628,2182.106,2186.004,1232477084,26498046718.6
2016-08-25,'399006,创业板指,2180.66,2183.729,2152.113,2179.014,1236350074,25863438705.8
2016-08-24,'399006,创业板指,2192.17,2204.798,2176.347,2178.527,1193867125,24340669438.3
2016-08-23,'399006,创业板指,2174.158,2186.736,2160.296,2168.338,888814128,19658660550.1
2016-08-22,'399006,创业板指,2167.4,2213.41,2167.4,2205.575,1115770282,24896681130.4
2016-08-19,'399006,创业板指,2204.556,2211.062,2194.111,2200.681,1011020124,22882470951.1
2016-08-18,'399006,创业板指,2201.594,2213.304,2191.933,2204.954,1223095235,29008994403.0
2016-08-17,'399006,创业板指,2208.195,2218.289,2195.367,2200.235,1232214762,29598086901.2
2016-08-16,'399006,创业板指,2201.096,2211.007,2192.969,2195.024,1403146356,33868206177.4
2016-08-15,'399006,创业板指,2193.211,2200.918,2112.25,2126.79,1789944400,40208276059.5
2016-08-12,'399006,创业板指,2123.841,2123.865,2097.909,2098.773,740859275,16225169394.4
2016-08-11,'399006,创业板指,2103.395,2139.195,2103.395,2134.604,855522072,19009668407.3
2016-08-10,'399006,创业板指,2137.001,2164.625,2136.831,2155.386,927397940,20939336860.5
2016-08-09,'399006,创业板指,2154.505,2154.505,2128.218,2128.64,1030689738,22948922875.4
2016-08-08,'399006,创业板指,2130.594,2130.594,2083.98,2102.241,836447015,18259515916.2
2016-08-05,'399006,创业板指,2109.055,2129.328,2107.438,2128.74,801803886,17219839533.3
2016-08-04,'399006,创业板指,2129.652,2133.176,2102.272,2107.623,910390516,20181293316.4
2016-08-03,'399006,创业板指,2108.314,2117.617,2096.731,2110.234,779922232,16728208341.2
2016-08-02,'399006,创业板指,2113.214,2114.953,2094.116,2096.55,755217593,16599382656.6
2016-08-01,'399006,创业板指,2099.179,2118.09,2066.175,2113.674,1103056197,24335230981.2
